CompanyName,ISIN,NSECode,BSECode,Date,MFList,BTTDate,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth
Syncom Formulation (India) Ltd.,INE312C01025,SYNCOMF,524470.000000,2023-12-31,True,2024-02-01,12540170.000000,2023-12-31,3.000000,3.000000,676911000.000000,565425000.000000,111486000.000000,10816000.000000,14458000.000000,-239000.000000,85973000.000000,21766000.000000,64207000.000000,64207000.000000,940000000.000000,0.000000,0.068305,9.485294,False,54.898555,14.032183,0.066016,72.451645,663903000.000000,15.736542
Marksans Pharma Ltd.,INE750C01026,MARKSANS,524404.000000,2023-12-31,True,2024-02-01,12540171.000000,2023-12-31,3.000000,3.000000,2426890000.000000,1993890000.000000,433000000.000000,2670000.000000,84340000.000000,0.000000,345990000.000000,93120000.000000,252870000.000000,252870000.000000,453160000.000000,0.000000,0.558015,10.419508,False,-12.240397,28.773440,0.690463,-30.620779,2206040000.000000,15.322568
Sun Pharmaceutical Industries Ltd.,INE044A01036,SUNPHARMA,524715.000000,2024-02-01,True,2024-02-01,12540191.000000,2023-09-30,3.000000,2.000000,52027500000.000000,37098900000.000000,14928600000.000000,1936300000.000000,3927100000.000000,0.000000,9065200000.000000,178900000.000000,8886300000.000000,8886300000.000000,2399300000.000000,0.000000,3.703705,17.080006,False,-26.741742,-2.332457,1.586463,-62.379917,46296100000.000000,-7.070839
Hester Biosciences Ltd.,INE782E01017,HESTERBIO,524669.000000,2023-12-31,True,2024-02-01,12540193.000000,2023-12-31,3.000000,3.000000,664850000.000000,539370000.000000,125480000.000000,13660000.000000,25690000.000000,0.000000,86130000.000000,21380000.000000,64750000.000000,64750000.000000,85070000.000000,0.000000,0.761138,9.739039,False,-39.649548,-7.318603,0.797226,-34.441759,676530000.000000,-8.798868
Neuland Laboratories Ltd.,INE794A01010,NEULANDLAB,524558.000000,2023-12-31,True,2024-02-01,12540199.000000,2023-12-31,3.000000,3.000000,3949288900.000000,2722639000.000000,1226649900.000000,37411900.000000,151438000.000000,0.000000,1037800000.000000,230788100.000000,807011900.000000,807011900.000000,129005000.000000,0.000000,6.255664,20.434360,False,165.147833,46.170834,6.903927,132.348632,4207963600.000000,43.154989
Caplin Point Laboratories Ltd.,INE475E01026,CAPLIPOINT,524742.000000,2024-02-01,True,2024-02-01,12540222.000000,2023-12-31,3.000000,3.000000,1507300000.000000,695100000.000000,812200000.000000,300000.000000,67600000.000000,0.000000,744300000.000000,189800000.000000,554500000.000000,554500000.000000,151900000.000000,0.000000,3.650428,36.787634,False,-6.348664,-5.770193,5.404542,42.467160,2037070000.000000,27.796110
Torrent Pharmaceuticals Ltd.,INE685A01028,TORNTPHARM,500420.000000,2024-02-01,True,2024-02-01,12540226.000000,2023-12-31,3.000000,3.000000,21120000000.000000,14220000000.000000,6900000000.000000,690000000.000000,1910000000.000000,0.000000,4300000000.000000,1330000000.000000,2970000000.000000,2970000000.000000,1692300000.000000,0.000000,1.755008,14.062500,False,29.694323,12.820513,1.932282,20.220588,21610000000.000000,11.449201
NGL Fine - Chem Ltd.,INE887E01022,NGLFINE,524774.000000,2023-12-31,True,2024-02-01,12540229.000000,2023-12-31,3.000000,3.000000,890008000.000000,738630000.000000,151378000.000000,2750000.000000,20674000.000000,0.000000,127954000.000000,38994000.000000,88960000.000000,88960000.000000,30890000.000000,0.000000,2.879896,9.995416,False,46.008403,22.338710,3.551052,120.997280,832020000.000000,20.491280
Natco Pharma Ltd.,INE987B01026,NATCOPHARM,524816.000000,2024-02-01,True,2024-02-01,12540243.000000,2023-12-31,3.000000,3.000000,6548000000.000000,3870000000.000000,2678000000.000000,38000000.000000,404000000.000000,0.000000,2236000000.000000,316000000.000000,1920000000.000000,1920000000.000000,358000000.000000,0.000000,5.363128,29.321930,False,424.810161,51.714551,,,,
Aurobindo Pharma Ltd.,INE406A01037,AUROPHARMA,524804.000000,2024-02-01,True,2024-02-01,12540244.000000,2023-12-31,3.000000,3.000000,30231600000.000000,22103400000.000000,8128200000.000000,612500000.000000,643500000.000000,0.000000,6872200000.000000,634400000.000000,6237800000.000000,6237800000.000000,585900000.000000,0.000000,10.646527,20.633377,False,108.747741,-13.894372,6.479775,130.608030,27358400000.000000,-11.217841
Suven Life Sciences Ltd.,INE495B01038,SUVEN,530239.000000,2023-12-31,True,2024-02-01,12540250.000000,2023-12-31,3.000000,3.000000,85164000.000000,116489000.000000,-31325000.000000,354000.000000,16009000.000000,0.000000,-47688000.000000,0.000000,-47688000.000000,-47688000.000000,218074000.000000,0.000000,-0.218678,-55.995491,False,28.098426,63.547328,0.126333,120.560144,82013000.000000,78.576406
Themis Medicare Ltd.,INE083B01024,THEMISMED,530199.000000,2023-12-31,True,2024-02-01,12540269.000000,2023-12-31,3.000000,3.000000,830776000.000000,744452000.000000,86324000.000000,26848000.000000,30955000.000000,0.000000,28521000.000000,8505000.000000,20016000.000000,20016000.000000,92028000.000000,0.000000,0.217499,2.409314,False,-83.441955,-12.253311,0.771374,-47.557996,1072205000.000000,15.318512
Shilpa Medicare Ltd.,INE790G01031,SHILPAMED,530549.000000,2023-12-31,True,2024-02-01,12540270.000000,2023-12-31,3.000000,3.000000,863051000.000000,672775000.000000,190276000.000000,26079000.000000,123938000.000000,-1183000.000000,39076000.000000,12106000.000000,26970000.000000,26970000.000000,86802000.000000,0.000000,0.310707,3.124960,False,156.336557,24.648283,0.760651,133.643307,973758000.000000,12.160971
Medicamen Biotech Ltd.,INE646B01010,MEDICAMEQ,531146.000000,2023-12-31,True,2024-02-01,12540292.000000,2023-12-31,3.000000,3.000000,450350000.000000,386199000.000000,64151000.000000,6466000.000000,17594000.000000,0.000000,40091000.000000,12428000.000000,27663000.000000,27663000.000000,126511000.000000,0.000000,0.218661,6.142556,False,-26.416449,29.618757,0.238082,-16.592822,432208000.000000,26.907616
Granules India Ltd.,INE101D01020,GRANULES,532482.000000,2024-02-01,True,2024-02-01,12540301.000000,2023-12-31,3.000000,3.000000,9851510000.000000,7376010000.000000,2475500000.000000,197790000.000000,361590000.000000,0.000000,1916120000.000000,489070000.000000,1427050000.000000,1427050000.000000,242370000.000000,0.000000,5.887899,14.485597,False,1.940685,-4.489924,4.792549,9.242259,10106650000.000000,4.480105
Panacea Biotec Ltd.,INE922B01023,PANACEABIO,531349.000000,2023-12-31,True,2024-02-01,12540303.000000,2023-12-31,3.000000,3.000000,982800000.000000,885900000.000000,96900000.000000,34100000.000000,52100000.000000,0.000000,10700000.000000,6400000.000000,4300000.000000,4300000.000000,61300000.000000,0.000000,0.070147,0.437525,False,-96.752266,20.323213,0.522023,146.715328,967200000.000000,70.702436
Lincoln Pharmaceuticals Ltd.,INE405C01035,LINCOLN,531633.000000,2023-12-31,True,2024-02-01,12540326.000000,2023-12-31,3.000000,3.000000,1574672000.000000,1167884000.000000,406788000.000000,1547000.000000,28138000.000000,0.000000,377103000.000000,96701000.000000,280402000.000000,280402000.000000,200297000.000000,0.000000,1.399931,17.807010,False,29.737058,12.377118,1.380660,16.620911,1646825000.000000,12.567166
Jagsonpal Pharmaceuticals Ltd.,INE048B01027,JAGSNPHARM,507789.000000,2023-12-31,True,2024-02-01,12540382.000000,2023-12-31,3.000000,3.000000,497550000.000000,438380000.000000,59170000.000000,2260000.000000,4120000.000000,0.000000,52790000.000000,13160000.000000,39630000.000000,39630000.000000,131440000.000000,0.000000,0.301506,7.965029,False,-49.268042,-19.595286,0.570425,-28.238718,601030000.000000,-2.504424
Glenmark Pharmaceuticals Ltd.,INE935A01035,GLENMARK,532296.000000,2024-02-01,True,2024-02-01,12540399.000000,2023-12-31,3.000000,3.000000,16239110000.000000,15493640000.000000,745470000.000000,736040000.000000,511620000.000000,-252830000.000000,-755020000.000000,-550930000.000000,-204090000.000000,-204090000.000000,282170000.000000,0.000000,-0.723287,-1.256781,False,-104.740734,-27.864618,10.715313,-28.547020,22796330000.000000,-9.715360
Zydus Lifesciences Ltd.,INE010B01027,ZYDUSLIFE,532321.000000,2024-02-01,True,2024-02-01,12540403.000000,2023-12-31,3.000000,3.000000,24781000000.000000,16722000000.000000,8059000000.000000,1039000000.000000,1277000000.000000,0.000000,5743000000.000000,1239000000.000000,4504000000.000000,4504000000.000000,1012000000.000000,0.000000,4.450593,18.175215,False,76.006252,11.465455,7.954545,78.452671,26938000000.000000,7.408293
Wockhardt Ltd.,INE049B01025,WOCKPHARMA,532300.000000,2023-12-31,True,2024-02-01,12540405.000000,2023-12-31,3.000000,3.000000,2930000000.000000,2630000000.000000,300000000.000000,610000000.000000,430000000.000000,0.000000,-740000000.000000,0.000000,-740000000.000000,-740000000.000000,720000000.000000,0.000000,-1.027778,-25.255973,False,-34.545455,-2.333333,,,,
Ajanta Pharma Ltd.,INE031B01049,AJANTPHARM,532331.000000,2024-02-01,True,2024-02-01,12540406.000000,2023-12-31,3.000000,3.000000,10990200000.000000,7581100000.000000,3409100000.000000,23600000.000000,334100000.000000,0.000000,3051400000.000000,849900000.000000,2201500000.000000,2201500000.000000,252700000.000000,0.000000,8.711911,20.031483,False,80.689933,21.385023,8.403641,29.236513,9973400000.000000,8.927479
Divi's Laboratories Ltd.,INE361B01024,DIVISLAB,532488.000000,2024-02-01,True,2024-02-01,12540408.000000,2023-12-31,3.000000,3.000000,19020000000.000000,13170000000.000000,5850000000.000000,0.000000,950000000.000000,0.000000,4900000000.000000,1320000000.000000,3580000000.000000,3580000000.000000,530000000.000000,0.000000,6.754717,18.822292,False,15.345103,5.305702,6.452830,-29.633202,19530000000.000000,2.647388
Alkem Laboratories Ltd.,INE540L01014,ALKEM,539523.000000,2024-02-01,True,2024-02-01,12540464.000000,2023-12-31,3.000000,3.000000,25902500000.000000,19253300000.000000,6649200000.000000,211100000.000000,581200000.000000,-513100000.000000,5343800000.000000,301500000.000000,5042300000.000000,5042300000.000000,239100000.000000,0.000000,21.088666,19.466461,False,29.658772,9.874611,27.039314,84.353703,26964300000.000000,6.362593
Fortis Healthcare Ltd.,INE061F01013,FORTIS,532843.000000,2024-02-01,True,2024-02-01,12540511.000000,2023-12-31,3.000000,3.000000,3224200000.000000,2420100000.000000,804100000.000000,193700000.000000,252500000.000000,0.000000,357900000.000000,128500000.000000,229400000.000000,229400000.000000,7549600000.000000,0.000000,0.030386,7.114943,False,18.308406,9.231968,0.126232,15.641306,3423500000.000000,6.684325
Indoco Remedies Ltd.,INE873D01024,INDOCO,532612.000000,2023-12-31,True,2024-02-01,12540545.000000,2023-12-31,3.000000,3.000000,4519800000.000000,3837600000.000000,682200000.000000,100300000.000000,229700000.000000,-82000000.000000,270200000.000000,70100000.000000,200100000.000000,200100000.000000,184300000.000000,0.000000,1.085730,4.427187,False,-28.202368,13.275357,1.798155,-33.239323,4745100000.000000,9.579013
Sun Pharma Advanced Research Company Ltd.,INE232I01014,SPARC,532872.000000,2024-02-01,True,2024-02-01,12540617.000000,2023-12-31,3.000000,3.000000,202500000.000000,1164800000.000000,-962300000.000000,2600000.000000,31600000.000000,0.000000,-996500000.000000,0.000000,-996500000.000000,-996500000.000000,324500000.000000,0.000000,-3.070878,-492.098765,False,-932.919004,-84.556132,-2.663174,-5.865065,296700000.000000,-6.107595
Concord Biotech Ltd.,INE338H01029,CONCORDBIO,543960.000000,2024-02-01,True,2024-02-01,12540622.000000,2023-12-31,3.000000,3.000000,2489839000.000000,1348679000.000000,1141160000.000000,4953000.000000,135370000.000000,0.000000,1000837000.000000,255307000.000000,745530000.000000,745530000.000000,104616000.000000,0.000000,7.126348,29.942900,False,,,8.076584,,2704721000.000000,
SMS Pharmaceuticals Ltd.,INE812G01025,SMSPHARMA,532815.000000,2023-12-31,True,2024-02-01,12540635.000000,2023-12-31,3.000000,3.000000,1629730000.000000,1326039000.000000,303691000.000000,59527000.000000,80085000.000000,0.000000,164079000.000000,42351000.000000,121728000.000000,121728000.000000,84652000.000000,0.000000,1.437981,7.469213,False,142.119500,7.915846,1.423156,1429.233308,1674538000.000000,4.628217
Astec Lifesciences Ltd.,INE563J01010,ASTEC,533138.000000,2023-12-31,True,2024-02-01,12540651.000000,2023-12-31,3.000000,3.000000,516941000.000000,691225000.000000,-174284000.000000,60995000.000000,87179000.000000,0.000000,-322458000.000000,-79003000.000000,-243455000.000000,-243455000.000000,196092000.000000,0.000000,-1.241535,-47.095316,False,-3040.108060,-57.264217,-0.685678,-173.464017,1117445000.000000,-45.150447
RPG Life Sciences Ltd.,INE105J01010,RPGLIFE,532983.000000,2023-12-31,True,2024-02-01,12540671.000000,2023-12-31,3.000000,3.000000,1556200000.000000,1158000000.000000,398200000.000000,1400000.000000,41400000.000000,0.000000,355400000.000000,90800000.000000,264600000.000000,264600000.000000,132300000.000000,0.000000,2.000000,17.002956,False,38.461538,18.694226,1.954649,29.494241,1554100000.000000,14.255257
Artemis Medicare Services Ltd.,INE025R01021,ARTEMISMED,542919.000000,2023-12-31,True,2024-02-01,12540802.000000,2023-12-31,3.000000,3.000000,2119698000.000000,1785605000.000000,334093000.000000,75628000.000000,95814000.000000,0.000000,162651000.000000,47525000.000000,115126000.000000,115126000.000000,135861000.000000,0.000000,0.847381,5.431245,False,5.308385,16.086326,1.013300,37.965067,2193917000.000000,19.318532
Brooks Laboratories Ltd.,INE650L01011,BROOKS,533543.000000,2023-12-31,True,2024-02-01,12540990.000000,2023-12-31,3.000000,3.000000,219016000.000000,206504000.000000,12512000.000000,2129000.000000,4348000.000000,0.000000,6035000.000000,259000.000000,5776000.000000,5776000.000000,262467000.000000,0.000000,0.022007,2.637250,False,126.108157,81.560143,0.044969,235.654127,244072000.000000,52.927318
Alembic Pharmaceuticals Ltd.,INE901L01018,APLLTD,533573.000000,2024-02-01,True,2024-02-01,12540995.000000,2023-12-31,3.000000,3.000000,15916900000.000000,12512500000.000000,3404400000.000000,146600000.000000,690800000.000000,0.000000,2567000000.000000,234600000.000000,2332400000.000000,2332400000.000000,393100000.000000,0.000000,5.933350,14.653607,False,95.786116,21.429825,3.404497,-8.610498,14877950000.000000,9.809283
Mankind Pharma Ltd.,INE634S01028,MANKIND,543904.000000,2024-02-01,True,2024-02-01,12541046.000000,2023-12-31,3.000000,3.000000,24257967000.000000,17554572000.000000,6703395000.000000,42578000.000000,897301000.000000,0.000000,5763516000.000000,892783000.000000,4870733000.000000,4870733000.000000,400588000.000000,0.000000,12.158959,20.078900,False,95.711431,23.222237,11.804757,,25114635000.000000,
Bajaj Healthcare Ltd.,INE411U01027,BAJAJHCARE,539872.000000,2023-12-31,True,2024-02-01,12541231.000000,2023-12-31,3.000000,3.000000,1093702000.000000,890360000.000000,203342000.000000,66545000.000000,73543000.000000,-77205000.000000,63254000.000000,8012000.000000,55242000.000000,55242000.000000,137992000.000000,0.000000,0.400328,5.050919,False,-50.027591,-22.955511,0.371268,-68.682108,1024267000.000000,-49.047856
Eris Lifesciences Ltd.,INE406M01024,ERIS,540596.000000,2024-02-01,True,2024-02-01,12541321.000000,2023-12-31,3.000000,3.000000,3278470000.000000,2499800000.000000,778670000.000000,151410000.000000,280830000.000000,0.000000,346430000.000000,29880000.000000,316550000.000000,316550000.000000,136030000.000000,0.000000,2.327060,9.655419,False,-68.156560,-2.278452,8.661006,2.243129,4166840000.000000,15.258269
Laurus Labs Ltd.,INE947Q01028,LAURUSLABS,540222.000000,2024-02-01,True,2024-02-01,12541431.000000,2023-12-31,3.000000,3.000000,11429100000.000000,9618100000.000000,1811000000.000000,375600000.000000,868400000.000000,0.000000,567000000.000000,140600000.000000,426400000.000000,426400000.000000,1077900000.000000,0.000000,0.395584,3.730827,False,-78.590171,-23.992472,0.433213,-79.529826,11639300000.000000,-22.521401
Solara Active Pharma Sciences Ltd.,INE624Z01016,SOLARA,541540.000000,2023-12-31,True,2024-02-01,12541558.000000,2023-12-31,3.000000,3.000000,2491700000.000000,4104000000.000000,-1612300000.000000,253700000.000000,259600000.000000,-627700000.000000,-2753300000.000000,0.000000,-2753300000.000000,-2753300000.000000,360000000.000000,0.000000,-7.648056,-110.498856,False,-65654.761905,-37.943315,-0.423889,,4264700000.000000,
Glenmark Life Sciences Ltd.,INE03Q201024,GLS,543322.000000,2024-02-01,True,2024-02-01,12541611.000000,2023-12-31,3.000000,3.000000,5744950000.000000,4002480000.000000,1742470000.000000,3870000.000000,131770000.000000,0.000000,1606830000.000000,419180000.000000,1187650000.000000,1187650000.000000,245050000.000000,0.000000,4.846562,20.672939,False,13.117065,4.961459,4.845419,11.095829,6007320000.000000,15.676877
Suven Pharmaceuticals Ltd.,INE03QK01018,SUVENPHAR,543064.000000,2024-02-01,True,2024-02-01,12541615.000000,2023-12-31,3.000000,3.000000,2267948000.000000,1446904000.000000,821044000.000000,12690000.000000,113337000.000000,0.000000,695017000.000000,171379000.000000,523638000.000000,523638000.000000,254565000.000000,0.000000,2.056991,23.088625,False,-52.164412,-37.175869,2.935443,-5.317475,2388215000.000000,-17.303055
Gland Pharma Ltd.,INE068V01023,GLAND,543245.000000,2024-02-01,True,2024-02-01,12541635.000000,2023-12-31,3.000000,3.000000,11412510000.000000,7283710000.000000,4128800000.000000,7990000.000000,403260000.000000,0.000000,3717550000.000000,949500000.000000,2768050000.000000,2768050000.000000,164700000.000000,0.000000,16.806618,24.254524,False,21.645890,15.580490,15.636126,7.462072,10517810000.000000,-5.579510
Windlas Biotech Ltd.,INE0H5O01029,WINDLAS,543329.000000,2023-12-31,True,2024-02-01,12541652.000000,2023-12-31,3.000000,3.000000,1653770000.000000,1418760000.000000,235010000.000000,3050000.000000,33890000.000000,0.000000,198070000.000000,47090000.000000,150980000.000000,150980000.000000,103990000.000000,0.000000,1.451870,9.129444,False,69.411213,35.703970,1.349264,20.427010,1559120000.000000,15.199385
